csn,Scenario,Choice_,RECRE,PRICE,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
1543,1,0,1,2,1,0,1,3,24,1,2,1,1,0,0,1,0,0,1,1,0,156
1543,2,1,2,5,1,0,1,3,24,1,2,1,1,0,1,0,0,1,0,0,1,156
1543,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1544,1,1,2,5,1,0,1,3,24,1,2,1,1,1,0,0,0,0,1,0,0,156
1544,2,0,2,6,1,0,1,3,24,1,2,1,1,1,0,0,0,0,0,1,0,156
1544,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1545,1,0,1,2,1,0,1,3,24,1,2,1,1,0,1,1,0,0,1,0,0,156
1545,2,1,3,1,1,0,1,3,24,1,2,1,1,1,0,1,0,0,1,0,0,156
1545,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1546,1,1,3,1,1,0,1,3,24,1,2,1,1,0,1,0,0,0,0,0,0,156
1546,2,0,3,6,1,0,1,3,24,1,2,1,1,0,0,0,1,0,0,0,0,156
1546,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1547,1,0,1,4,1,0,1,3,24,1,2,1,1,0,0,0,1,0,0,0,1,156
1547,2,1,3,4,1,0,1,3,24,1,2,1,1,0,1,0,1,0,1,0,1,156
1547,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1548,1,0,3,1,1,0,1,3,24,1,2,1,1,1,0,0,0,0,0,0,1,156
1548,2,1,1,2,1,0,1,3,24,1,2,1,1,0,1,0,0,1,0,1,0,156
1548,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1549,1,1,1,5,1,0,1,5,26,0,1,1,0,1,0,0,1,0,0,0,0,157
1549,2,0,1,5,1,0,1,5,26,0,1,1,0,0,0,1,0,0,0,0,1,157
1549,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1550,1,0,3,3,1,0,1,5,26,0,1,1,0,0,0,0,0,0,0,0,0,157
1550,2,1,2,1,1,0,1,5,26,0,1,1,0,1,0,1,0,1,0,0,1,157
1550,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1551,1,0,1,5,1,0,1,5,26,0,1,1,0,0,1,0,0,1,0,0,1,157
1551,2,1,1,3,1,0,1,5,26,0,1,1,0,1,0,0,1,1,0,0,1,157
1551,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1552,1,1,3,4,1,0,1,5,26,0,1,1,0,0,0,1,0,1,0,0,1,157
1552,2,0,2,6,1,0,1,5,26,0,1,1,0,1,0,0,0,0,1,0,0,157
1552,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1553,1,0,2,2,1,0,1,5,26,0,1,1,0,0,1,0,1,1,0,0,1,157
1553,2,1,3,2,1,0,1,5,26,0,1,1,0,0,1,0,0,0,0,0,0,157
1553,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1554,1,0,3,4,1,0,1,5,26,0,1,1,0,1,0,0,1,0,1,1,0,157
1554,2,1,2,1,1,0,1,5,26,0,1,1,0,0,1,1,0,0,0,0,0,157
1554,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1555,1,0,2,6,1,0,1,5,26,0,1,1,0,0,1,0,0,0,1,1,0,157
1555,2,1,3,4,1,0,1,5,26,0,1,1,0,0,1,0,1,1,0,1,0,157
1555,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1556,1,1,1,1,1,0,1,5,26,0,1,1,0,1,0,1,0,0,1,1,0,157
1556,2,0,1,3,1,0,1,5,26,0,1,1,0,0,0,0,1,0,1,1,0,157
1556,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1557,1,0,2,6,1,0,1,5,26,0,1,1,0,0,0,1,0,0,0,0,0,157
1557,2,1,3,2,1,0,1,5,26,0,1,1,0,0,0,0,0,0,1,1,0,157
1557,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1558,1,1,1,5,1,1,0,5,30,0,1,2,1,1,0,0,1,0,0,0,0,158
1558,2,0,1,5,1,1,0,5,30,0,1,2,1,0,0,1,0,0,0,0,1,158
1558,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1559,1,0,3,3,1,1,0,5,30,0,1,2,1,0,0,0,0,0,0,0,0,158
1559,2,1,2,1,1,1,0,5,30,0,1,2,1,1,0,1,0,1,0,0,1,158
1559,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1560,1,0,1,5,1,1,0,5,30,0,1,2,1,0,1,0,0,1,0,0,1,158
1560,2,1,1,3,1,1,0,5,30,0,1,2,1,1,0,0,1,1,0,0,1,158
1560,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1561,1,1,3,4,1,1,0,5,30,0,1,2,1,0,0,1,0,1,0,0,1,158
1561,2,0,2,6,1,1,0,5,30,0,1,2,1,1,0,0,0,0,1,0,0,158
1561,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1562,1,0,2,2,1,1,0,5,30,0,1,2,1,0,1,0,1,1,0,0,1,158
1562,2,1,3,2,1,1,0,5,30,0,1,2,1,0,1,0,0,0,0,0,0,158
1562,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1563,1,1,3,4,1,1,0,5,30,0,1,2,1,1,0,0,1,0,1,1,0,158
1563,2,0,2,1,1,1,0,5,30,0,1,2,1,0,1,1,0,0,0,0,0,158
1563,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1564,1,0,2,6,1,1,0,5,30,0,1,2,1,0,1,0,0,0,1,1,0,158
1564,2,1,3,4,1,1,0,5,30,0,1,2,1,0,1,0,1,1,0,1,0,158
1564,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1565,1,1,1,1,1,1,0,5,30,0,1,2,1,1,0,1,0,0,1,1,0,158
1565,2,0,1,3,1,1,0,5,30,0,1,2,1,0,0,0,1,0,1,1,0,158
1565,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1566,1,0,2,6,1,1,0,5,30,0,1,2,1,0,0,1,0,0,0,0,0,158
1566,2,1,3,2,1,1,0,5,30,0,1,2,1,0,0,0,0,0,1,1,0,158
1566,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1567,1,1,1,5,1,0,1,4,21,1,1,1,1,1,0,0,1,0,0,0,0,159
1567,2,0,1,5,1,0,1,4,21,1,1,1,1,0,0,1,0,0,0,0,1,159
1567,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1568,1,0,3,3,1,0,1,4,21,1,1,1,1,0,0,0,0,0,0,0,0,159
1568,2,1,2,1,1,0,1,4,21,1,1,1,1,1,0,1,0,1,0,0,1,159
1568,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1569,1,1,1,5,1,0,1,4,21,1,1,1,1,0,1,0,0,1,0,0,1,159
1569,2,0,1,3,1,0,1,4,21,1,1,1,1,1,0,0,1,1,0,0,1,159
1569,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1570,1,0,3,4,1,0,1,4,21,1,1,1,1,0,0,1,0,1,0,0,1,159
1570,2,1,2,6,1,0,1,4,21,1,1,1,1,1,0,0,0,0,1,0,0,159
1570,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1571,1,0,2,2,1,0,1,4,21,1,1,1,1,0,1,0,1,1,0,0,1,159
1571,2,1,3,2,1,0,1,4,21,1,1,1,1,0,1,0,0,0,0,0,0,159
1571,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1572,1,0,3,4,1,0,1,4,21,1,1,1,1,1,0,0,1,0,1,1,0,159
1572,2,1,2,1,1,0,1,4,21,1,1,1,1,0,1,1,0,0,0,0,0,159
1572,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1573,1,0,2,6,1,0,1,4,21,1,1,1,1,0,1,0,0,0,1,1,0,159
1573,2,1,3,4,1,0,1,4,21,1,1,1,1,0,1,0,1,1,0,1,0,159
1573,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1574,1,1,1,1,1,0,1,4,21,1,1,1,1,1,0,1,0,0,1,1,0,159
1574,2,0,1,3,1,0,1,4,21,1,1,1,1,0,0,0,1,0,1,1,0,159
1574,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1575,1,0,2,6,1,0,1,4,21,1,1,1,1,0,0,1,0,0,0,0,0,159
1575,2,1,3,2,1,0,1,4,21,1,1,1,1,0,0,0,0,0,1,1,0,159
1575,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1576,1,1,2,5,1,0,0,5,30,0,3,2,1,1,0,1,0,0,0,0,1,160
1576,2,0,2,1,1,0,0,5,30,0,3,2,1,0,0,0,1,1,0,0,0,160
1576,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1577,1,0,2,5,1,0,0,5,30,0,3,2,1,0,0,0,0,0,0,1,0,160
1577,2,1,1,3,1,0,0,5,30,0,3,2,1,0,1,1,0,0,1,0,0,160
1577,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1578,1,0,1,3,1,0,0,5,30,0,3,2,1,1,0,0,0,1,0,0,0,160
1578,2,1,2,5,1,0,0,5,30,0,3,2,1,0,1,0,1,0,1,0,0,160
1578,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1579,1,0,1,4,1,0,0,5,30,0,3,2,1,0,0,0,0,1,0,1,0,160
1579,2,1,3,2,1,0,0,5,30,0,3,2,1,1,0,1,0,0,0,1,0,160
1579,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1580,1,0,1,4,1,0,0,5,30,0,3,2,1,0,1,0,1,1,0,0,0,160
1580,2,1,2,1,1,0,0,5,30,0,3,2,1,0,0,0,0,1,0,1,0,160
1580,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1581,1,1,3,2,1,0,0,5,30,0,3,2,1,0,0,0,1,0,1,0,1,160
1581,2,0,3,6,1,0,0,5,30,0,3,2,1,0,0,1,0,1,0,1,0,160
1581,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1582,1,0,3,6,1,0,0,5,30,0,3,2,1,0,1,0,1,0,1,0,0,160
1582,2,1,1,3,1,0,0,5,30,0,3,2,1,0,1,0,0,0,1,0,1,160
1582,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1583,1,0,3,6,1,0,0,5,30,0,3,2,1,1,0,1,0,0,1,0,1,160
1583,2,1,3,2,1,0,0,5,30,0,3,2,1,1,0,0,1,0,0,0,1,160
1583,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1584,1,1,2,1,1,0,0,5,30,0,3,2,1,0,1,1,0,0,0,1,0,160
1584,2,0,1,4,1,0,0,5,30,0,3,2,1,1,0,0,0,0,0,0,1,160
1584,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1585,1,0,2,5,1,0,1,2,27,0,1,1,1,1,0,1,0,0,0,0,1,161
1585,2,1,2,1,1,0,1,2,27,0,1,1,1,0,0,0,1,1,0,0,0,161
1585,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1586,1,0,2,5,1,0,1,2,27,0,1,1,1,0,0,0,0,0,0,1,0,161
1586,2,1,1,3,1,0,1,2,27,0,1,1,1,0,1,1,0,0,1,0,0,161
1586,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1587,1,0,1,3,1,0,1,2,27,0,1,1,1,1,0,0,0,1,0,0,0,161
1587,2,1,2,5,1,0,1,2,27,0,1,1,1,0,1,0,1,0,1,0,0,161
1587,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1588,1,0,1,4,1,0,1,2,27,0,1,1,1,0,0,0,0,1,0,1,0,161
1588,2,1,3,2,1,0,1,2,27,0,1,1,1,1,0,1,0,0,0,1,0,161
1588,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1589,1,1,1,4,1,0,1,2,27,0,1,1,1,0,1,0,1,1,0,0,0,161
1589,2,0,2,1,1,0,1,2,27,0,1,1,1,0,0,0,0,1,0,1,0,161
1589,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1590,1,1,3,2,1,0,1,2,27,0,1,1,1,0,0,0,1,0,1,0,1,161
1590,2,0,3,6,1,0,1,2,27,0,1,1,1,0,0,1,0,1,0,1,0,161
1590,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1591,1,0,3,6,1,0,1,2,27,0,1,1,1,0,1,0,1,0,1,0,0,161
1591,2,1,1,3,1,0,1,2,27,0,1,1,1,0,1,0,0,0,1,0,1,161
1591,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1592,1,0,3,6,1,0,1,2,27,0,1,1,1,1,0,1,0,0,1,0,1,161
1592,2,1,3,2,1,0,1,2,27,0,1,1,1,1,0,0,1,0,0,0,1,161
1592,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1593,1,1,2,1,1,0,1,2,27,0,1,1,1,0,1,1,0,0,0,1,0,161
1593,2,0,1,4,1,0,1,2,27,0,1,1,1,1,0,0,0,0,0,0,1,161
1593,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1594,1,1,2,5,1,0,1,5,23,0,2,1,1,1,0,1,0,0,0,0,1,162
1594,2,0,2,1,1,0,1,5,23,0,2,1,1,0,0,0,1,1,0,0,0,162
1594,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1595,1,0,2,5,1,0,1,5,23,0,2,1,1,0,0,0,0,0,0,1,0,162
1595,2,1,1,3,1,0,1,5,23,0,2,1,1,0,1,1,0,0,1,0,0,162
1595,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1596,1,0,1,3,1,0,1,5,23,0,2,1,1,1,0,0,0,1,0,0,0,162
1596,2,1,2,5,1,0,1,5,23,0,2,1,1,0,1,0,1,0,1,0,0,162
1596,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1597,1,0,1,4,1,0,1,5,23,0,2,1,1,0,0,0,0,1,0,1,0,162
1597,2,1,3,2,1,0,1,5,23,0,2,1,1,1,0,1,0,0,0,1,0,162
1597,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1598,1,1,1,4,1,0,1,5,23,0,2,1,1,0,1,0,1,1,0,0,0,162
1598,2,0,2,1,1,0,1,5,23,0,2,1,1,0,0,0,0,1,0,1,0,162
1598,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1599,1,1,3,2,1,0,1,5,23,0,2,1,1,0,0,0,1,0,1,0,1,162
1599,2,0,3,6,1,0,1,5,23,0,2,1,1,0,0,1,0,1,0,1,0,162
1599,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1600,1,1,3,6,1,0,1,5,23,0,2,1,1,0,1,0,1,0,1,0,0,162
1600,2,0,1,3,1,0,1,5,23,0,2,1,1,0,1,0,0,0,1,0,1,162
1600,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1601,1,0,3,6,1,0,1,5,23,0,2,1,1,1,0,1,0,0,1,0,1,162
1601,2,1,3,2,1,0,1,5,23,0,2,1,1,1,0,0,1,0,0,0,1,162
1601,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1602,1,1,2,1,1,0,1,5,23,0,2,1,1,0,1,1,0,0,0,1,0,162
1602,2,0,1,4,1,0,1,5,23,0,2,1,1,1,0,0,0,0,0,0,1,162
1602,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1603,1,1,2,3,1,0,0,5,20,0,1,2,1,1,0,0,1,1,0,0,1,163
1603,2,0,1,4,1,0,0,5,20,0,1,2,1,1,0,1,0,0,1,1,0,163
1603,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1604,1,0,3,6,1,0,0,5,20,0,1,2,1,0,1,1,0,1,0,1,0,163
1604,2,1,1,5,1,0,0,5,20,0,1,2,1,0,0,1,0,1,0,0,0,163
1604,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1605,1,1,2,3,1,0,0,5,20,0,1,2,1,0,0,0,1,1,0,1,0,163
1605,2,0,2,3,1,0,0,5,20,0,1,2,1,0,0,0,1,0,0,0,1,163
1605,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1606,1,0,1,2,1,0,0,5,20,0,1,2,1,0,0,1,0,0,1,1,0,163
1606,2,1,2,5,1,0,0,5,20,0,1,2,1,0,1,0,0,1,0,0,1,163
1606,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1607,1,1,2,5,1,0,0,5,20,0,1,2,1,1,0,0,0,0,1,0,0,163
1607,2,0,2,6,1,0,0,5,20,0,1,2,1,1,0,0,0,0,0,1,0,163
1607,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1608,1,1,1,2,1,0,0,5,20,0,1,2,1,0,1,1,0,0,1,0,0,163
1608,2,0,3,1,1,0,0,5,20,0,1,2,1,1,0,1,0,0,1,0,0,163
1608,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1609,1,1,3,1,1,0,0,5,20,0,1,2,1,0,1,0,0,0,0,0,0,163
1609,2,0,3,6,1,0,0,5,20,0,1,2,1,0,0,0,1,0,0,0,0,163
1609,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1610,1,0,1,4,1,0,0,5,20,0,1,2,1,0,0,0,1,0,0,0,1,163
1610,2,1,3,4,1,0,0,5,20,0,1,2,1,0,1,0,1,0,1,0,1,163
1610,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1611,1,0,3,1,1,0,0,5,20,0,1,2,1,1,0,0,0,0,0,0,1,163
1611,2,1,1,2,1,0,0,5,20,0,1,2,1,0,1,0,0,1,0,1,0,163
1611,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1612,1,1,2,3,1,1,1,5,51,0,4,1,1,1,0,0,1,1,0,0,1,164
1612,2,0,1,4,1,1,1,5,51,0,4,1,1,1,0,1,0,0,1,1,0,164
1612,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1613,1,0,3,6,1,1,1,5,51,0,4,1,1,0,1,1,0,1,0,1,0,164
1613,2,1,1,5,1,1,1,5,51,0,4,1,1,0,0,1,0,1,0,0,0,164
1613,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1614,1,0,2,3,1,1,1,5,51,0,4,1,1,0,0,0,1,1,0,1,0,164
1614,2,1,2,3,1,1,1,5,51,0,4,1,1,0,0,0,1,0,0,0,1,164
1614,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1615,1,0,1,2,1,1,1,5,51,0,4,1,1,0,0,1,0,0,1,1,0,164
1615,2,1,2,5,1,1,1,5,51,0,4,1,1,0,1,0,0,1,0,0,1,164
1615,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1616,1,1,2,5,1,1,1,5,51,0,4,1,1,1,0,0,0,0,1,0,0,164
1616,2,0,2,6,1,1,1,5,51,0,4,1,1,1,0,0,0,0,0,1,0,164
1616,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1617,1,0,1,2,1,1,1,5,51,0,4,1,1,0,1,1,0,0,1,0,0,164
1617,2,1,3,1,1,1,1,5,51,0,4,1,1,1,0,1,0,0,1,0,0,164
1617,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1618,1,1,3,1,1,1,1,5,51,0,4,1,1,0,1,0,0,0,0,0,0,164
1618,2,0,3,6,1,1,1,5,51,0,4,1,1,0,0,0,1,0,0,0,0,164
1618,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1619,1,0,1,4,1,1,1,5,51,0,4,1,1,0,0,0,1,0,0,0,1,164
1619,2,1,3,4,1,1,1,5,51,0,4,1,1,0,1,0,1,0,1,0,1,164
1619,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1620,1,1,3,1,1,1,1,5,51,0,4,1,1,1,0,0,0,0,0,0,1,164
1620,2,0,1,2,1,1,1,5,51,0,4,1,1,0,1,0,0,1,0,1,0,164
1620,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
1621,1,1,3,5,1,0,1,3,28,1,2,1,1,0,1,0,1,0,0,1,0,165
1621,2,0,2,5,1,0,1,3,28,1,2,1,1,1,0,0,1,0,1,1,0,165
1621,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1622,1,0,1,3,1,0,1,3,28,1,2,1,1,0,1,1,0,0,0,0,1,165
1622,2,1,2,3,1,0,1,3,28,1,2,1,1,0,1,1,0,0,0,1,0,165
1622,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1623,1,0,3,2,1,0,1,3,28,1,2,1,1,0,0,1,0,1,0,0,0,165
1623,2,1,1,4,1,0,1,3,28,1,2,1,1,0,1,0,1,0,0,1,0,165
1623,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1624,1,0,2,4,1,0,1,3,28,1,2,1,1,1,0,1,0,1,0,0,0,165
1624,2,1,3,6,1,0,1,3,28,1,2,1,1,0,1,1,0,1,0,0,1,165
1624,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1625,1,1,3,2,1,0,1,3,28,1,2,1,1,1,0,0,0,1,0,1,0,165
1625,2,0,3,1,1,0,1,3,28,1,2,1,1,0,0,0,0,0,1,0,1,165
1625,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1626,1,1,2,1,1,0,1,3,28,1,2,1,1,0,1,0,0,0,1,0,1,165
1626,2,0,2,5,1,0,1,3,28,1,2,1,1,0,0,1,0,0,1,0,1,165
1626,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1627,1,1,1,6,1,0,1,3,28,1,2,1,1,0,0,0,0,0,1,0,1,165
1627,2,0,1,4,1,0,1,3,28,1,2,1,1,0,0,0,0,0,0,0,0,165
1627,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1628,1,0,2,1,1,0,1,3,28,1,2,1,1,0,0,0,1,0,1,0,0,165
1628,2,1,1,2,1,0,1,3,28,1,2,1,1,1,0,0,1,1,0,0,0,165
1628,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1629,1,1,1,3,1,0,1,3,28,1,2,1,1,1,0,0,1,0,0,1,0,165
1629,2,0,3,6,1,0,1,3,28,1,2,1,1,1,0,0,0,1,0,0,0,165
1629,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1630,1,0,2,5,1,0,1,5,25,1,2,1,1,1,0,1,0,0,0,0,1,166
1630,2,1,2,1,1,0,1,5,25,1,2,1,1,0,0,0,1,1,0,0,0,166
1630,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1631,1,0,2,5,1,0,1,5,25,1,2,1,1,0,0,0,0,0,0,1,0,166
1631,2,1,1,3,1,0,1,5,25,1,2,1,1,0,1,1,0,0,1,0,0,166
1631,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1632,1,0,1,3,1,0,1,5,25,1,2,1,1,1,0,0,0,1,0,0,0,166
1632,2,1,2,5,1,0,1,5,25,1,2,1,1,0,1,0,1,0,1,0,0,166
1632,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1633,1,0,1,4,1,0,1,5,25,1,2,1,1,0,0,0,0,1,0,1,0,166
1633,2,1,3,2,1,0,1,5,25,1,2,1,1,1,0,1,0,0,0,1,0,166
1633,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1634,1,0,1,4,1,0,1,5,25,1,2,1,1,0,1,0,1,1,0,0,0,166
1634,2,1,2,1,1,0,1,5,25,1,2,1,1,0,0,0,0,1,0,1,0,166
1634,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1635,1,1,3,2,1,0,1,5,25,1,2,1,1,0,0,0,1,0,1,0,1,166
1635,2,0,3,6,1,0,1,5,25,1,2,1,1,0,0,1,0,1,0,1,0,166
1635,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1636,1,1,3,6,1,0,1,5,25,1,2,1,1,0,1,0,1,0,1,0,0,166
1636,2,0,1,3,1,0,1,5,25,1,2,1,1,0,1,0,0,0,1,0,1,166
1636,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1637,1,0,3,6,1,0,1,5,25,1,2,1,1,1,0,1,0,0,1,0,1,166
1637,2,1,3,2,1,0,1,5,25,1,2,1,1,1,0,0,1,0,0,0,1,166
1637,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1638,1,1,2,1,1,0,1,5,25,1,2,1,1,0,1,1,0,0,0,1,0,166
1638,2,0,1,4,1,0,1,5,25,1,2,1,1,1,0,0,0,0,0,0,1,166
1638,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1639,1,0,1,5,1,1,1,4,26,1,2,1,1,1,0,0,1,0,0,0,0,167
1639,2,1,1,5,1,1,1,4,26,1,2,1,1,0,0,1,0,0,0,0,1,167
1639,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1640,1,0,3,3,1,1,1,4,26,1,2,1,1,0,0,0,0,0,0,0,0,167
1640,2,1,2,1,1,1,1,4,26,1,2,1,1,1,0,1,0,1,0,0,1,167
1640,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1641,1,1,1,5,1,1,1,4,26,1,2,1,1,0,1,0,0,1,0,0,1,167
