id,nij,alt,altij,choice,choicet,ptatt,cardays,taxidc,taxi80,taxi200,taxi300,taxi400,bikem,bikemw,bike30,bike30w,bike60,bike60w,scotm,scotmw,scot30,scot30w,scot60,scot60w,carpool,rtinfo,aiinfo,credit,points,subfee,gender,agecont,agez,agey,agex,ageb,agesilt,age1824,age2534,age3544,age4554,age5564,age65p,highed,mided,lowed,std,stduni,stdsec,carlic,motlic,othlic,nolic,ccars,cmot,cbike,cebike,cescot,cmic,hhinc,inc1,inc500,inc1250,inc3000,hhsize,hh15,hh1518,hh18,alone,couple,haskids,livpar,livrel,livsha,maasawar,prefsub,prefpayg,interest,fwt,ptw,scholar,volunt,caret,ret,unemp,wfhdays,wfhusr,phoncom,phonunc,appnav,apptra,apppay,cardusr,digpay,aftpay,worktyp,shoptyp,walktyp,mictyp,pttyp,cartyp,multmod,ptcost,fuelcost,parkcost,tollcost,rhcost,miccosts,maincost,currcost,postcode,postcend,ptappusr,rhappusr,nvappusr,mcappusr,csappusr,pkappusr,noappusr,pgchoice,prefno1,prefno2,prefno3,prefno4,prefno5,prefno6,prefno7,prefno8,prefno9,prefno10,prefno11,prefno12,prefno13,prefno14,maxwtp,travneed,trvneed1,trvneed2,trvneed3,trvneed4,hhneed,variable
110,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,0,42,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,3750,0,0,0,1,5,1,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,5,150,25,25,25,0,0,230,4280,4280,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,230,0,42,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,3750,0,0,0,1,5,1,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,5,150,25,25,25,0,0,230,4280,4280,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111,2,maas,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,3,1125,0,1,0,0,3,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,5,150,0,0,0,0,225,155,4350,4350,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,155,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,3,1125,0,1,0,0,3,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,5,150,0,0,0,0,225,155,4350,4350,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,48,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,3,1,5,2250,0,0,1,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,150,0,0,0,0,75,150,4573,4573,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
112,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,150,1,48,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,3,1,5,2250,0,0,1,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,150,0,0,0,0,75,150,4573,4573,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
113,2,maas,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,29,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,1,4,575,0,1,0,0,4,1,2,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,30,150,25,25,75,25,225,330,4008,4008,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1
113,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,330,1,29,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,1,4,575,0,1,0,0,4,1,2,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,30,150,25,25,75,25,225,330,4008,4008,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2
114,2,maas,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,73,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,1375,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5,50,0,0,0,0,25,55,4075,4074,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1
114,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55,1,73,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,1375,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5,50,0,0,0,0,25,55,4075,4074,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,2
115,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,3,75,1,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,70,50,0,75,0,0,0,195,4114,4114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,195,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,3,75,1,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,70,50,0,75,0,0,0,195,4114,4114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116,2,maas,2,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,23,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,4250,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,15,50,25,0,0,0,125,90,4350,4350,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1
116,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,90,0,23,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,4250,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,15,50,25,0,0,0,125,90,4350,4350,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2
117,2,maas,2,1,1,0,3,300,0,0,1,0,0,30,0,1,0,0,0,30,0,1,0,0,1,0,1,1,1,410,1,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,5500,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,7,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,15,50,25,25,25,25,25,165,4215,4215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,165,1,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,5500,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,7,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,15,50,25,25,25,25,25,165,4215,4215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118,2,maas,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,65,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,3,2250,0,0,1,0,3,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,5,150,0,25,0,0,175,180,4116,4178,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
118,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,180,1,65,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,3,2250,0,0,1,0,3,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,5,150,0,25,0,0,175,180,4116,4178,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
119,2,maas,2,0,0,1,2,200,0,1,0,0,30,0,1,0,0,0,30,0,1,0,0,0,0,1,0,1,1,330,0,41,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,1,1,3,350,1,0,0,0,8,4,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,150,0,0,0,0,125,150,4216,4216,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,1
119,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,150,0,41,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,1,1,3,350,1,0,0,0,8,4,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,150,0,0,0,0,125,150,4216,4216,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,2
120,2,maas,2,1,1,1,1,80,1,0,0,0,30,0,1,0,0,0,30,0,1,0,0,0,1,1,0,1,1,250,1,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3,1,1,5,1125,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,70,150,75,25,25,25,25,370,4109,4000,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,370,1,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3,1,1,5,1125,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,70,150,75,25,25,25,25,370,4109,4000,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121,2,maas,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,4750,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,30,250,125,225,125,175,75,930,4122,4122,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1
121,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,930,1,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,4750,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,30,250,125,225,125,175,75,930,4122,4122,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2
122,2,maas,2,1,1,1,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,110,0,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2,2,1,1,4,1625,0,0,1,0,8,4,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,5,150,25,125,25,0,75,330,4068,4103,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
122,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,330,0,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2,2,1,1,4,1625,0,0,1,0,8,4,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,5,150,25,125,25,0,75,330,4068,4103,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
123,2,maas,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,1,4,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,250,25,25,0,0,125,300,4564,4564,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,1
123,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,300,0,28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,1,4,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,250,25,25,0,0,125,300,4564,4564,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,2
124,2,maas,2,1,1,1,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,110,0,36,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,4,1,1,6,4750,0,0,0,1,4,2,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,50,250,0,0,25,0,125,325,4215,4215,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
124,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,325,0,36,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,4,1,1,6,4750,0,0,0,1,4,2,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,50,250,0,0,25,0,125,325,4215,4215,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
125,2,maas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,3,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,5,150,25,25,25,0,75,230,4215,4226,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
125,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,230,1,33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,3,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,5,150,25,25,25,0,75,230,4215,4226,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
126,2,maas,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,66,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,1,1,1,3,350,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,15,50,0,0,0,0,25,65,4184,4165,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
126,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,0,66,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,1,1,1,3,350,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,15,50,0,0,0,0,25,65,4184,4165,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
127,2,maas,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,110,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,1,3,1,1,5,2250,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,5,250,25,25,25,25,125,355,4165,4164,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,355,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,1,3,1,1,5,2250,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,5,250,25,25,25,25,125,355,4165,4164,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,1,4,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,30,250,75,25,25,25,125,430,4102,4127,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,430,0,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,1,4,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,30,250,75,25,25,25,125,430,4102,4127,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
129,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,450,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,5,50,0,25,25,0,25,105,4508,4508,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
129,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,105,0,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,450,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,5,50,0,25,25,0,25,105,4508,4508,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
130,2,maas,2,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,2750,0,0,1,0,3,1,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,5,50,25,0,25,0,25,105,4000,4000,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
130,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,105,0,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,2750,0,0,1,0,3,1,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,5,50,25,0,25,0,25,105,4000,4000,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
131,2,maas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,3,9,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,15,4102,4102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
131,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,0,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,3,9,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,15,4102,4102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
